handle,item_code,name,page,status,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,freight_thb,duty_thb,vat_thb,remarks
berliner-712-000-3854,712.000.3854,Tetragode 3854,205,active,47363.0,40258.55,0.0,flat_uplift,2108074.36,2108074.36,0.35,,2810765.81,85053.07,72465.39,0.0,0.0,0.0,
berliner-712-000-2901,712.000.2901,Trigode 2901,206,active,7388.0,6279.8,0.0,flat_uplift,353189.55,328831.65,0.45,floored,470919.4,14249.9,12140.95,0.0,0.0,0.0,
berliner-access-net-2,,Access Net,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-flag-2,,Flag,208,name_only_active,674.0,572.9,0.0,flat_uplift,35554.36,29998.99,0.6,floored,47405.81,1434.49,1222.19,0.0,0.0,0.0,
berliner-greenville-house,,Greenville House,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rubber-nest-2,,Rubber Nest,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rubber-seat,,Rubber Seat,208,name_only_active,348.0,295.8,0.0,flat_uplift,20652.12,15489.09,0.8,floored,27536.16,833.24,709.92,0.0,0.0,0.0,Incl. all fixings to structure
berliner-rubber-sleave,,Rubber Sleave,208,name_only_active,438.0,372.3,0.0,flat_uplift,25993.19,19494.89,0.8,floored,34657.59,1048.73,893.52,0.0,0.0,0.0,Incl. all fixings to structure
berliner-rubber-mats-2,,Rubber Mats,208,name_only_active,184.0,156.4,0.0,flat_uplift,10919.51,8189.63,0.8,floored,14559.35,440.56,375.36,0.0,0.0,0.0,Incl. all fixings to structure
berliner-hdpe-panels,,HDPE Panels,208,name_only_active,190.0,161.5,0.0,flat_uplift,11275.58,8456.69,0.8,floored,15034.11,454.93,387.6,0.0,0.0,0.0,Incl. all fixings to structure
berliner-climbing-rope,,Climbing Rope,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-crow-s-nest,,Crow’s Nest,208,name_only_active,21233.0,18048.05,0.0,flat_uplift,945057.17,945057.17,0.35,floored,1260076.23,38129.59,32486.49,0.0,0.0,0.0,
berliner-crow-s-nest-with-flag,,Crow’s Nest with Flag,208,name_only_active,21908.0,18621.8,0.0,flat_uplift,975100.67,975100.67,0.35,,1300134.23,39341.74,33519.24,0.0,0.0,0.0,
berliner-net-sack,,Net Sack,208,name_only_active,2097.0,1782.45,0.0,flat_uplift,110619.42,93335.13,0.6,floored,147492.56,4463.09,3802.56,0.0,0.0,0.0,
berliner-pendulum-seat,,Pendulum Seat,208,name_only_active,886.0,753.1,0.0,flat_uplift,46737.63,39434.87,0.6,floored,62316.84,1885.69,1606.61,0.0,0.0,0.0,Incl. all fixings to structure
berliner-slide-2,,Slide,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-sling-bridge,,Sling Bridge,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rubber-sling-seat,,Rubber Sling Seat,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-slackline,,Slackline,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-twisted-net-3,,Twisted Net,208,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-ladder-curly1,,Ladder Curly1,235,name_only_active,976.0,829.6,0.0,flat_uplift,51485.24,43440.67,0.6,floored,68646.99,2077.24,1769.81,0.0,0.0,0.0,
berliner-ladder-curly2,,Ladder Curly2,235,name_only_active,1428.0,1213.8,0.0,flat_uplift,75328.82,63558.69,0.6,floored,100438.43,3039.24,2589.44,0.0,0.0,0.0,
berliner-ladder-curly3,,Ladder Curly3,235,name_only_active,1940.0,1649.0,0.0,flat_uplift,102337.47,86347.24,0.6,floored,136449.96,4128.94,3517.87,0.0,0.0,0.0,
berliner-suspension-bridge-6,,Suspension Bridge,235,name_only_active,3234.0,2748.9,0.0,flat_uplift,154604.09,143941.74,0.45,floored,206138.79,6237.71,5314.54,0.0,0.0,0.0,
berliner-net-tunnel-5,,Net Tunnel,235,name_only_active,14717.0,12509.45,0.0,flat_uplift,655037.27,655037.27,0.35,floored,873383.03,26428.35,22517.01,0.0,0.0,0.0,
berliner-small-ramp-curly045,,Small Ramp Curly045,235,name_only_active,1103.0,937.55,0.0,flat_uplift,58184.65,49093.3,0.6,floored,77579.53,2347.54,2000.11,0.0,0.0,0.0,
berliner-small-ramp-curly1,,Small Ramp Curly1,235,name_only_active,2641.0,2244.85,0.0,flat_uplift,126255.22,117547.97,0.45,floored,168340.29,5093.94,4340.04,0.0,0.0,0.0,
berliner-90-293-787,90.293.787,Curly045.01,236,active,14969.0,12723.65,0.0,flat_uplift,666253.51,666253.51,0.35,floored,888338.01,26880.89,22902.57,0.0,0.0,0.0,
berliner-90-293-784,90.293.784,Curly1.02,236,active,17757.0,15093.45,0.0,flat_uplift,790344.28,790344.28,0.35,floored,1053792.37,31887.49,27168.21,0.0,0.0,0.0,
berliner-90-293-786,90.293.786,Curly2.02,237,active,25907.0,22020.95,0.0,flat_uplift,1153091.7,1153091.7,0.35,floored,1537455.6,46523.02,39637.71,0.0,0.0,0.0,
berliner-90-293-711,90.293.711,Curly3.01,237,active,25702.0,21846.7,0.0,flat_uplift,1143967.38,1143967.38,0.35,floored,1525289.84,46154.89,39324.06,0.0,0.0,0.0,
berliner-90-293-789,90.293.789,CurlyCombi.01,238,active,166879.0,141847.15,0.0,flat_uplift,7427598.35,7427598.35,0.35,,9903464.47,299676.36,255324.87,0.0,0.0,0.0,
berliner-90-293-791,90.293.791,CurlyCombi.02,239,active,45748.0,38885.8,0.0,flat_uplift,2036192.51,2036192.51,0.35,,2714923.35,82152.9,69994.44,0.0,0.0,0.0,
berliner-crossed-stairway,,Crossed Stairway,242,name_only_active,2806.0,2385.1,0.0,flat_uplift,134143.19,124891.93,0.45,floored,178857.59,5412.19,4611.19,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-crossed-stairway-2,,Crossed Stairway,242,name_only_active,3316.0,2818.6,0.0,flat_uplift,158524.17,147591.47,0.45,floored,211365.56,6395.87,5449.29,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-crossed-rubber,,Crossed Rubber,242,name_only_active,3637.0,3091.45,0.0,flat_uplift,173869.84,161878.82,0.45,floored,231826.45,7015.01,5976.8,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-crossed-rubber-2,,Crossed Rubber,242,name_only_active,4324.0,3675.4,0.0,flat_uplift,206712.45,192456.42,0.45,floored,275616.6,8340.09,7105.77,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-air-walk,,Air Walk,242,name_only_active,2330.0,1980.5,0.0,flat_uplift,122910.46,103705.7,0.6,floored,163880.61,4958.99,4225.07,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-air-walk-2,,Air Walk,242,name_only_active,2731.0,2321.35,0.0,flat_uplift,130557.75,121553.77,0.45,floored,174077.0,5267.53,4487.94,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-layaway-walk-layaway-walk,,"Layaway Walk
Layaway Walk","242
242",name_only_on_request,,,0.0,n/a,,,,,,,,,,,"Length: 4,24 m | price without posts
Length: 6,00 m | price without posts"
berliner-floating-net,,Floating Net,242,name_only_active,3272.0,2781.2,0.0,flat_uplift,156420.71,145633.07,0.45,floored,208560.95,6311.0,5376.99,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-floating-net-2,,Floating Net,242,name_only_active,3609.0,3067.65,0.0,flat_uplift,172531.28,160632.57,0.45,floored,230041.71,6961.0,5930.79,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-sway-bridge,,Sway Bridge,242,name_only_active,2892.0,2458.2,0.0,flat_uplift,138254.49,128719.7,0.45,floored,184339.32,5578.06,4752.52,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-sway-bridge-2,,Sway Bridge,242,name_only_active,3475.0,2953.75,0.0,flat_uplift,166125.29,154668.38,0.45,floored,221500.39,6702.55,5710.58,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-net-helix,,Net Helix,242,name_only_active,1402.0,1191.7,0.0,flat_uplift,73957.28,62401.46,0.6,floored,98609.71,2983.91,2542.29,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-net-helix-2,,Net Helix,242,name_only_active,1652.0,1404.2,0.0,flat_uplift,87145.1,73528.68,0.6,floored,116193.47,3515.99,2995.63,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-inverted-ladder,,Inverted Ladder,242,name_only_active,2673.0,2272.05,0.0,flat_uplift,127785.01,118972.25,0.45,floored,170380.01,5155.66,4392.63,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-inverted-ladder-2,,Inverted Ladder,242,name_only_active,3067.0,2606.95,0.0,flat_uplift,146620.51,136508.75,0.45,floored,195494.01,5915.6,5040.1,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-panel-bridge-2,,Panel Bridge,242,name_only_active,2209.0,1877.65,0.0,flat_uplift,116527.56,98320.13,0.6,floored,155370.08,4701.46,4005.65,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-panel-bridge-3,,Panel Bridge,242,name_only_active,3125.0,2656.25,0.0,flat_uplift,149393.25,139090.27,0.45,floored,199191.0,6027.47,5135.42,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-rope-sweep,,Rope Sweep,242,name_only_active,1227.0,1042.95,0.0,flat_uplift,64725.81,54612.4,0.6,floored,86301.08,2611.45,2224.96,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-rope-sweep-2,,Rope Sweep,242,name_only_active,1734.0,1473.9,0.0,flat_uplift,91470.71,77178.41,0.6,floored,121960.95,3690.51,3144.32,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-balancing-cable-with-handrail,,Balancing Cable with Handrail,242,name_only_active,490.0,416.5,0.0,flat_uplift,29079.14,21809.35,0.8,floored,38772.19,1173.24,999.6,0.0,0.0,0.0,3 m straight Terranos system length
berliner-balancing-cable-with-handrail-2,,Balancing Cable with Handrail,242,name_only_active,526.0,447.1,0.0,flat_uplift,31215.57,23411.67,0.8,floored,41620.76,1259.43,1073.04,0.0,0.0,0.0,"4,24 m diagonal Terranos system length"
berliner-balancing-cable-with-loop-rope,,Balancing Cable with Loop Rope,242,name_only_active,729.0,619.65,0.0,flat_uplift,38455.68,32446.98,0.6,floored,51274.24,1551.55,1321.92,0.0,0.0,0.0,Length 3 m | price without posts
berliner-loop-rope-3,,Loop Rope,242,name_only_active,300.0,255.0,0.0,flat_uplift,17803.55,13352.67,0.8,floored,23738.07,718.31,612.0,0.0,0.0,0.0,Price first meter incl. all end fixings
berliner-loop-rope-4,,Loop Rope,242,name_only_active,93.0,79.05,0.0,flat_uplift,5519.1,4139.33,0.8,floored,7358.8,222.68,189.72,0.0,0.0,0.0,Every additional linear meter up to 7 m total length
berliner-loop-rope-5,,Loop Rope,242,name_only_active,484.0,411.4,0.0,flat_uplift,28723.07,21542.3,0.8,floored,38297.43,1158.87,987.36,0.0,0.0,0.0,3 m straight Terranos system length
berliner-loop-rope-6,,Loop Rope,242,name_only_active,595.0,505.75,0.0,flat_uplift,31387.01,26482.79,0.6,floored,41849.35,1266.35,1078.93,0.0,0.0,0.0,"4,24 m diagonal Terranos system length"
berliner-balancing-cable-with-hand-over-hand-ladder,,Balancing Cable with Hand-over-Hand Ladder,242,name_only_active,889.0,755.65,0.0,flat_uplift,46895.88,39568.4,0.6,floored,62527.84,1892.08,1612.05,0.0,0.0,0.0,Length 3 m | Price without posts
berliner-hand-over-hand-ladder-3,,Hand-over-Hand Ladder,242,name_only_active,383.0,325.55,0.0,flat_uplift,22729.2,17046.9,0.8,floored,30305.6,917.04,781.32,0.0,0.0,0.0,Price first meter incl. all end fixings
berliner-hand-over-hand-ladder-4,,Hand-over-Hand Ladder,242,name_only_active,130.0,110.5,0.0,flat_uplift,7714.87,5786.16,0.8,floored,10286.49,311.27,265.2,0.0,0.0,0.0,Every additional linear meter up to 7 m total length
berliner-climbing-rope-2,,Climbing Rope,242,name_only_active,510.0,433.5,0.0,flat_uplift,30266.04,22699.53,0.8,floored,40354.72,1221.12,1040.4,0.0,0.0,0.0,"3 m straight Terranos system length, 1 × vertical rope
with rubber cylinders"
berliner-climbing-rope-3,,Climbing Rope,242,name_only_active,650.0,552.5,0.0,flat_uplift,34288.33,28930.78,0.6,floored,45717.77,1383.41,1178.67,0.0,0.0,0.0,"4,24 m diagonal Terranos system length, 2 × vertical
ropes with rubber cylinders"
berliner-climbing-rope-several,,Climbing Rope (several),242,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-slope-climbing-rope,,Slope Climbing Rope,242,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-hammock-2,,Hammock,242,name_only_active,2454.0,2085.9,0.0,flat_uplift,117315.53,109224.81,0.45,floored,156420.71,4733.25,4032.74,0.0,0.0,0.0,Price without posts
berliner-rubber-hammock,,Rubber Hammock,242,name_only_active,2454.0,2085.9,0.0,flat_uplift,117315.53,109224.81,0.45,floored,156420.71,4733.25,4032.74,0.0,0.0,0.0,Price without posts
berliner-chessboard-bridge-2,,Chessboard Bridge,243,name_only_active,2629.0,2234.65,0.0,flat_uplift,125681.55,117013.86,0.45,floored,167575.4,5070.79,4320.32,0.0,0.0,0.0,Length 3 m | Price without posts
berliner-rubber-bridge-4,,Rubber Bridge,243,name_only_active,1820.0,1547.0,0.0,flat_uplift,96007.32,81006.17,0.6,floored,128009.76,3873.54,3300.27,0.0,0.0,0.0,Length 3 m | Price without posts
berliner-95-173-294,95.173.294,Terrano.3294,216,active,85937.0,73046.45,0.0,flat_uplift,3824960.11,3824960.11,0.35,floored,5099946.81,154323.11,131483.61,0.0,0.0,0.0,
berliner-95-173-295,95.173.295,Terrano.3295,217,active,46804.0,39783.4,0.0,flat_uplift,2083193.89,2083193.89,0.35,,2777591.85,84049.23,71610.12,0.0,0.0,0.0,
berliner-95-171-728,95.171.728,Terrano.1728,218,active,46850.0,39822.5,0.0,flat_uplift,2085241.3,2085241.3,0.35,,2780321.73,84131.84,71680.5,0.0,0.0,0.0,
berliner-95-171-250,95.171.250,Terrano.1250,219,active,64113.0,54496.05,0.0,flat_uplift,2853598.19,2853598.19,0.35,floored,3804797.59,115132.22,98092.89,0.0,0.0,0.0,
berliner-95-172-059,95.172.059,Terrano.2059,219,active,55757.0,47393.45,0.0,flat_uplift,2481681.94,2481681.94,0.35,floored,3308909.25,100126.77,85308.21,0.0,0.0,0.0,
berliner-95-172-696,95.172.696,Terrano.2696,220,active,30321.0,25772.85,0.0,flat_uplift,1349553.92,1349553.92,0.35,floored,1799405.23,54449.55,46391.13,0.0,0.0,0.0,
berliner-95-171-895,95.171.895,Terrano.1895,220,active,18343.0,15591.55,0.0,flat_uplift,816426.49,816426.49,0.35,floored,1088568.65,32939.81,28064.79,0.0,0.0,0.0,
berliner-95-171-893,95.171.893,Terrano.1893,221,active,64330.0,54680.5,0.0,flat_uplift,2863256.62,2863256.62,0.35,floored,3817675.49,115521.9,98424.9,0.0,0.0,0.0,
berliner-95-172-474,95.172.474,Terrano.2474,221,active,17285.0,14692.25,0.0,flat_uplift,769336.09,769336.09,0.35,floored,1025781.45,31039.89,26446.05,0.0,0.0,0.0,
berliner-95-171-970,95.171.970,Terrano.1970,222,active,48875.0,41543.75,0.0,flat_uplift,2175371.79,2175371.79,0.35,floored,2900495.72,87768.27,74778.75,0.0,0.0,0.0,
berliner-95-171-627,95.171.627,Chessboard Cube.01,222,active,14893.0,12659.05,0.0,flat_uplift,662870.84,662870.84,0.35,,883827.79,26744.41,22786.29,0.0,0.0,0.0,
berliner-95-173-532,95.173.532,Chessboard Cube.02,223,active,26990.0,22941.5,0.0,flat_uplift,1201294.83,1201294.83,0.35,,1601726.44,48467.84,41294.7,0.0,0.0,0.0,
berliner-95-180-010-95-180-020,"95.180.010
95.180.020","Sculptura.01
Sculptura.02","224
224",on_request,,,0.0,n/a,,,,,,,,,,,
berliner-95-180-030,95.180.030,Sculptura.03,224,active,10574.0,8987.9,0.0,flat_uplift,505498.95,470636.96,0.45,floored,673998.6,20395.03,17376.61,0.0,0.0,0.0,
berliner-95-171-684,95.171.684,Octagon Star Climber,225,active,10734.0,9123.9,0.0,flat_uplift,513147.89,477758.38,0.45,floored,684197.19,20703.64,17639.54,0.0,0.0,0.0,
berliner-95-170-658,95.170.658,Terrano.658,225,active,6484.0,5511.4,0.0,flat_uplift,309973.07,288595.62,0.45,floored,413297.43,12506.28,10655.37,0.0,0.0,0.0,
berliner-95-171-726,95.171.726,Terrano.1726,226,active,10340.0,8789.0,0.0,flat_uplift,494312.39,460221.88,0.45,floored,659083.19,19943.69,16992.07,0.0,0.0,0.0,
berliner-95-172-477,95.172.477,Terrano.2477,226,active,16920.0,14382.0,0.0,flat_uplift,753090.35,753090.35,0.35,,1004120.47,30384.43,25887.6,0.0,0.0,0.0,
berliner-95-171-935,95.171.935,Terrano.1935,227,active,38702.0,32896.7,0.0,flat_uplift,1722582.9,1722582.9,0.35,,2296777.2,69499.9,59214.06,0.0,0.0,0.0,
berliner-96-180-003,96.180.003,Terranova.3,228,active,59741.0,50779.85,0.0,flat_uplift,2659005.34,2659005.34,0.35,floored,3545340.45,107281.11,91403.73,0.0,0.0,0.0,
berliner-96-180-004,96.180.004,Terranova.4,229,active,27261.0,23171.85,0.0,flat_uplift,1213356.73,1213356.73,0.35,floored,1617808.97,48954.49,41709.33,0.0,0.0,0.0,
berliner-96-180-006,96.180.006,Terranova.6,230,active,16365.0,13910.25,0.0,flat_uplift,728387.92,728387.92,0.35,,971183.89,29387.78,25038.45,0.0,0.0,0.0,
berliner-96-180-014,96.180.014,Terranova.14,231,active,23884.0,20301.4,0.0,flat_uplift,1063050.23,1063050.23,0.35,,1417400.31,42890.18,36542.52,0.0,0.0,0.0,
berliner-96-180-009,96.180.009,Terranova.9,231,active,50446.0,42879.1,0.0,flat_uplift,2245295.25,2245295.25,0.35,floored,2993727.0,90589.43,77182.38,0.0,0.0,0.0,
berliner-96-180-141,96.180.141,Terranova.141,232,active,16080.0,13668.0,0.0,flat_uplift,715702.88,715702.88,0.35,floored,954270.51,28875.99,24602.4,0.0,0.0,0.0,
berliner-96-180-179,96.180.179,Terranova.179,232,active,11231.0,9546.35,0.0,flat_uplift,536907.39,499879.3,0.45,floored,715876.52,21662.24,18456.28,0.0,0.0,0.0,
berliner-96-180-104,96.180.104,Terranova.104,233,active,23922.0,20333.7,0.0,flat_uplift,1064741.56,1064741.56,0.35,floored,1419655.41,42958.42,36600.66,0.0,0.0,0.0,
berliner-96-180-159,96.180.159,Terranova.159,233,active,6326.0,5377.1,0.0,flat_uplift,302419.75,281563.21,0.45,floored,403226.33,12201.53,10395.73,0.0,0.0,0.0,
berliner-banister-curly1,,Banister Curly1,235,name_only_active,2140.0,1819.0,0.0,flat_uplift,112887.72,95249.02,0.6,floored,150516.96,4554.61,3880.53,0.0,0.0,0.0,
berliner-banister-curly2,,Banister Curly2,235,name_only_active,3355.0,2851.75,0.0,flat_uplift,160388.59,149327.31,0.45,floored,213851.45,6471.09,5513.38,0.0,0.0,0.0,
berliner-fast-lane-slide-curly1,,Fast Lane Slide Curly1,235,name_only_active,4589.0,3900.65,0.0,flat_uplift,219381.0,204251.28,0.45,floored,292508.0,8851.22,7541.26,0.0,0.0,0.0,Attachment height approx. 1 m
berliner-fast-lane-slide-curly2,,Fast Lane Slide Curly2,235,name_only_active,7084.0,6021.4,0.0,flat_uplift,338656.57,315300.95,0.45,floored,451542.09,13663.55,11641.37,0.0,0.0,0.0,Attachment height approx. 2 m
berliner-stainless-steel-slide-curly3,,Stainless Steel Slide Curly3,235,name_only_active,19528.0,16598.8,0.0,flat_uplift,869169.52,869169.52,0.35,floored,1158892.69,35067.8,29877.84,0.0,0.0,0.0,
berliner-sliding-pole-curly1,,Sliding Pole Curly1,235,name_only_active,562.0,477.7,0.0,flat_uplift,33351.99,25013.99,0.8,floored,44469.32,1345.63,1146.48,0.0,0.0,0.0,
berliner-sliding-pole-curly2,,Sliding Pole Curly2,235,name_only_active,671.0,570.35,0.0,flat_uplift,35396.1,29865.46,0.6,floored,47194.8,1428.1,1216.75,0.0,0.0,0.0,
berliner-climbing-ascent-curly1,,Climbing Ascent Curly1,235,name_only_active,1564.0,1329.4,0.0,flat_uplift,82502.99,69611.9,0.6,floored,110003.99,3328.69,2836.05,0.0,0.0,0.0,
berliner-climbing-ascent-curly2,,Climbing Ascent Curly2,235,name_only_active,2823.0,2399.55,0.0,flat_uplift,134955.89,125648.58,0.45,floored,179941.19,5444.98,4639.13,0.0,0.0,0.0,
berliner-climbing-ascent-curly3,,Climbing Ascent Curly3,235,name_only_active,4924.0,4185.4,0.0,flat_uplift,235395.96,219161.75,0.45,floored,313861.28,9497.36,8091.77,0.0,0.0,0.0,
berliner-rope-ladder-curly1,,Rope Ladder Curly1,235,name_only_active,447.0,379.95,0.0,flat_uplift,26527.3,19895.47,0.8,floored,35369.73,1070.28,911.88,0.0,0.0,0.0,
berliner-rope-ladder-curly2,,Rope Ladder Curly2,235,name_only_active,669.0,568.65,0.0,flat_uplift,35290.6,29776.44,0.6,floored,47054.13,1423.85,1213.12,0.0,0.0,0.0,
berliner-rope-ladder-curly3,,Rope Ladder Curly3,235,name_only_active,810.0,688.5,0.0,flat_uplift,42728.53,36052.2,0.6,floored,56971.37,1723.94,1468.8,0.0,0.0,0.0,
berliner-rung-bridge,,Rung Bridge,243,name_only_active,1052.0,894.2,0.0,flat_uplift,55494.34,46823.35,0.6,floored,73992.45,2238.99,1907.63,0.0,0.0,0.0,Length 3 m | Price without posts
berliner-suspension-bridge-with-security-net,,Suspension Bridge with Security Net,243,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-jungle-bridge-3,,Jungle Bridge,243,name_only_active,2768.0,2352.8,0.0,flat_uplift,132326.57,123200.6,0.45,floored,176435.43,5338.89,4548.75,0.0,0.0,0.0,Length 3 m | Price without posts
berliner-suspension-bridge-7,,Suspension Bridge,243,name_only_active,769.0,653.65,0.0,flat_uplift,40565.73,34227.33,0.6,floored,54087.64,1636.68,1394.45,0.0,0.0,0.0,Price first meter incl. all end fixings
berliner-suspension-bridge-8,,Suspension Bridge,243,name_only_active,526.0,447.1,0.0,flat_uplift,31215.57,23411.67,0.8,floored,41620.76,1259.43,1073.04,0.0,0.0,0.0,Every addional running meter up to 7 m total length
berliner-liana-tunnel-3m,,Liana Tunnel 3m,243,name_only_active,3331.0,2831.35,0.0,flat_uplift,159241.25,148259.1,0.45,floored,212321.67,6424.8,5473.94,0.0,0.0,0.0,Price without posts
berliner-liana-bridge-3m,,Liana Bridge 3m,243,name_only_active,2658.0,2259.3,0.0,flat_uplift,127067.92,118304.62,0.45,floored,169423.89,5126.72,4367.98,0.0,0.0,0.0,Price without posts
berliner-rubber-tube-3m,,Rubber Tube 3m,243,name_only_active,4645.0,3948.25,0.0,flat_uplift,222058.13,206743.77,0.45,floored,296077.51,8959.23,7633.28,0.0,0.0,0.0,Price without posts
berliner-harp-net,,Harp Net,243,name_only_active,914.0,776.9,0.0,flat_uplift,48214.66,40681.12,0.6,floored,64286.21,1945.28,1657.39,0.0,0.0,0.0,3 m straight Terranos system length
berliner-harp-net-2,,Harp Net,243,name_only_active,1341.0,1139.85,0.0,flat_uplift,70739.46,59686.42,0.6,floored,94319.28,2854.08,2431.68,0.0,0.0,0.0,"4,24 m diagonal Terranos system length"
berliner-spider-s-web-vertical,,Spider’s Web (vertical),243,name_only_active,2293.0,1949.05,0.0,flat_uplift,120958.67,102058.88,0.6,floored,161278.23,4880.24,4157.97,0.0,0.0,0.0,Price without posts
berliner-spider-s-web-horizontal,,Spider’s Web (horizontal),243,name_only_active,3092.0,2628.2,0.0,flat_uplift,147815.66,137621.47,0.45,floored,197087.55,5963.82,5081.19,0.0,0.0,0.0,Price without posts
berliner-quad-net-vertical,,Quad Net (vertical),243,name_only_active,1212.0,1030.2,0.0,flat_uplift,63934.54,53944.77,0.6,floored,85246.05,2579.52,2197.76,0.0,0.0,0.0,Price without posts
berliner-quad-net-horizontal,,Quad Net (horizontal),243,name_only_active,1943.0,1651.55,0.0,flat_uplift,102495.72,86480.77,0.6,floored,136660.96,4135.33,3523.31,0.0,0.0,0.0,Railing ropes not included
berliner-folded-net,,Folded Net,243,name_only_active,1374.0,1167.9,0.0,flat_uplift,72480.25,61155.21,0.6,floored,96640.33,2924.31,2491.52,0.0,0.0,0.0,Railing ropes not included
berliner-net-funnel,,Net Funnel,243,name_only_active,2257.0,1918.45,0.0,flat_uplift,119059.62,100456.56,0.6,floored,158746.16,4803.62,4092.69,0.0,0.0,0.0,Price without posts
berliner-double-net-funnel,,Double Net Funnel,243,name_only_active,4390.0,3731.5,0.0,flat_uplift,209867.64,195394.01,0.45,floored,279823.52,8467.39,7214.23,0.0,0.0,0.0,Price without posts
berliner-space-cell,,Space Cell,243,name_only_active,2580.0,2193.0,0.0,flat_uplift,123339.07,114832.93,0.45,floored,164452.09,4976.28,4239.8,0.0,0.0,0.0,Price without posts
berliner-octagon-star-climber,,Octagon Star Climber,243,name_only_active,10734.0,9123.9,0.0,flat_uplift,513147.89,477758.38,0.45,floored,684197.19,20703.64,17639.54,0.0,0.0,0.0,
berliner-net-passage,,Net Passage,243,name_only_active,2133.0,1813.05,0.0,flat_uplift,112518.46,94937.45,0.6,floored,150024.61,4539.71,3867.84,0.0,0.0,0.0,Price without posts
berliner-triangular-net,,Triangular Net,243,name_only_active,1139.0,968.15,0.0,flat_uplift,60083.7,50695.62,0.6,floored,80111.6,2424.16,2065.39,0.0,0.0,0.0,Railing ropes not included
berliner-double-trapeze-net,,Double Trapeze Net,243,name_only_active,2862.0,2432.7,0.0,flat_uplift,136820.31,127384.43,0.45,floored,182427.08,5520.2,4703.22,0.0,0.0,0.0,Railing ropes not included
berliner-net-sack-2,,Net Sack,243,name_only_active,2257.0,1918.45,0.0,flat_uplift,119059.62,100456.56,0.6,floored,158746.16,4803.62,4092.69,0.0,0.0,0.0,Railing ropes not included
berliner-slide-3,,Slide,243,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-chessboard-cube,,Chessboard Cube,244,name_only_active,14893.0,12659.05,0.0,flat_uplift,662870.84,662870.84,0.35,,883827.79,26744.41,22786.29,0.0,0.0,0.0,Price incl. posts
berliner-rubber-quad-net,,Rubber Quad Net,244,name_only_active,2259.0,1920.15,0.0,flat_uplift,119165.12,100545.57,0.6,floored,158886.83,4807.88,4096.32,0.0,0.0,0.0,Price without posts
berliner-rubber-space-cell,,Rubber Space Cell,244,name_only_active,6400.0,5440.0,0.0,flat_uplift,305957.38,284856.87,0.45,floored,407943.17,12344.26,10517.33,0.0,0.0,0.0,Price without posts
berliner-climbing-pole,,Climbing Pole,244,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rocking-plates,,Rocking Plates,244,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-posts-labyrinth,,Posts Labyrinth,244,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-balancing-balls-2,,Balancing Balls,244,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
